Station,Date(YYYYMMDD),Hour,Wind direction,Hourly Average Wind speed,Windspeed Average Last 10 Minutes,Maximum Wind Gust,Temperature,Minimum Temperature Last 6 Hours,Dew Temperature,Sunshine duration,Global Radiation,Precipitation Duration,Hourly Precipitation Amount,Air Pressure,Horizontal visibility,Cloud cover,Relative atmospheric humidity,Weather code,Weather code Indicator,Fog,Rainfall,Snow,Thunder,Ice Formation
260,20190604,5,0,1.0,0.0,2.0,11.6,0.0,10.8,3,26,0,0,10131,65,7,94,0,5,0,0,0,0,0
260,20190604,6,130,1.0,1.0,1.0,15.3,6.5,10.9,5,68,0,0,10130,75,6,74,0,5,0,0,0,0,0
260,20190604,7,140,2.0,2.0,3.0,17.0,0.0,10.5,10,126,0,0,10126,77,1,65,0,5,0,0,0,0,0
260,20190604,8,140,2.0,2.0,4.0,18.3,0.0,10.1,9,178,0,0,10123,80,6,58,0,5,0,0,0,0,0
260,20190604,9,120,2.0,2.0,5.0,19.6,0.0,9.6,8,219,0,0,10117,81,2,52,0,5,0,0,0,0,0
260,20190604,10,110,2.0,2.0,5.0,21.0,0.0,6.2,10,276,0,0,10111,81,7,38,0,5,0,0,0,0,0
260,20190604,11,160,3.0,3.0,5.0,20.8,0.0,8.3,3,208,0,0,10102,82,8,44,0,5,0,0,0,0,0
260,20190604,12,140,3.0,4.0,6.0,21.2,16.3,10.2,1,166,0,0,10093,80,8,49,0,5,0,0,0,0,0
260,20190604,13,100,4.0,4.0,8.0,21.1,0.0,11.8,0,123,0,0,10084,82,8,55,0,5,0,0,0,0,0
260,20190604,14,80,4.0,4.0,8.0,21.6,0.0,13.0,0,79,0,-1,10067,82,8,58,23,7,0,1,0,0,0
260,20190604,15,100,5.0,5.0,9.0,23.2,0.0,14.5,1,133,0,0,10057,76,8,58,2,7,0,0,0,0,0
260,20190604,16,100,6.0,7.0,11.0,23.5,0.0,14.3,2,121,0,0,10041,79,8,56,0,5,0,0,0,0,0
260,20190604,17,100,7.0,7.0,12.0,23.9,0.0,15.2,3,97,0,0,10025,81,8,58,0,5,0,0,0,0,0
260,20190604,18,100,5.0,5.0,10.0,23.7,20.3,16.1,0,36,0,0,10017,80,8,62,2,7,0,0,0,0,0
260,20190604,19,100,4.0,4.0,8.0,23.4,0.0,16.6,0,11,0,0,10008,80,8,65,0,5,0,0,0,0,0
260,20190604,20,120,4.0,4.0,7.0,23.2,0.0,17.3,0,1,0,-1,9995,74,8,69,92,7,0,1,0,1,0
260,20190604,21,140,6.0,4.0,15.0,18.6,0.0,17.3,0,0,10,132,10021,65,8,92,92,7,0,1,0,1,0
260,20190604,22,170,3.0,4.0,6.0,18.3,0.0,17.3,0,0,0,-1,10031,65,8,93,26,7,0,1,0,1,0
260,20190604,23,210,4.0,5.0,7.0,18.4,0.0,17.1,0,0,0,0,10038,65,8,92,0,5,0,0,0,0,0
260,20190604,24,220,5.0,4.0,9.0,17.2,16.3,14.9,0,0,0,0,10050,66,8,86,2,7,0,0,0,0,0
260,20190605,1,220,3.0,4.0,7.0,16.2,0.0,14.4,0,0,0,0,10054,65,8,89,0,5,0,0,0,0,0
260,20190605,2,210,4.0,4.0,7.0,15.8,0.0,14.6,0,0,0,0,10060,58,8,92,10,7,0,0,0,0,0
260,20190605,3,240,4.0,4.0,7.0,15.5,0.0,14.4,0,0,0,0,10058,50,2,93,10,7,0,0,0,0,0
260,20190605,4,150,3.0,3.0,5.0,14.9,0.0,14.3,0,3,0,0,10066,28,7,96,10,7,0,0,0,0,0
260,20190605,5,170,2.0,2.0,5.0,15.6,0.0,15.0,0,19,0,0,10074,44,8,96,10,7,0,0,0,0,0
260,20190605,6,150,2.0,2.0,4.0,16.0,14.0,15.3,0,23,0,-1,10072,50,8,95,81,7,0,1,0,0,0
260,20190605,7,190,3.0,3.0,6.0,16.5,0.0,15.6,0,22,5,3,10082,61,8,94,23,7,0,1,0,0,0
260,20190605,8,220,3.0,3.0,6.0,16.8,0.0,14.5,0,36,0,-1,10084,70,8,86,23,7,0,1,0,0,0
260,20190605,9,210,3.0,4.0,6.0,17.4,0.0,13.2,0,86,0,-1,10085,75,8,76,23,7,0,1,0,0,0
260,20190605,10,190,3.0,2.0,6.0,16.9,0.0,13.1,0,39,0,0,10086,75,8,78,0,5,0,0,0,0,0
260,20190605,11,180,3.0,3.0,6.0,16.5,0.0,13.2,0,45,0,-1,10089,74,8,80,81,7,0,1,0,0,0
260,20190605,12,190,2.0,2.0,5.0,16.7,16.1,13.5,0,52,0,-1,10091,70,8,81,23,7,0,1,0,0,0
260,20190605,13,140,2.0,2.0,4.0,16.9,0.0,13.2,0,44,0,0,10090,74,8,79,0,5,0,0,0,0,0
260,20190605,14,0,1.0,0.0,3.0,17.7,0.0,13.4,0,63,0,0,10091,74,8,75,0,5,0,0,0,0,0
260,20190605,15,350,1.0,1.0,2.0,18.8,0.0,12.6,0,118,0,0,10080,76,8,67,0,5,0,0,0,0,0
260,20190605,16,330,2.0,2.0,4.0,18.9,0.0,12.6,3,136,0,0,10075,75,8,66,0,5,0,0,0,0,0
260,20190605,17,330,3.0,3.0,7.0,17.9,0.0,13.8,5,104,0,0,10071,66,8,76,0,5,0,0,0,0,0
260,20190605,18,340,4.0,4.0,7.0,16.9,16.7,13.4,7,74,0,0,10068,68,5,79,0,5,0,0,0,0,0
260,20190605,19,350,4.0,4.0,7.0,16.0,0.0,13.1,0,20,0,0,10061,68,2,82,0,5,0,0,0,0,0
260,20190605,20,360,4.0,5.0,8.0,15.7,0.0,13.0,0,3,0,0,10053,66,8,84,12,7,0,0,0,0,0
260,20190605,21,340,4.0,4.0,9.0,15.6,0.0,12.8,0,0,0,0,10039,70,8,83,26,7,0,0,0,1,0
260,20190605,22,290,5.0,7.0,13.0,15.2,0.0,12.0,0,0,0,0,10059,70,7,81,91,7,0,0,0,1,0
260,20190605,23,240,5.0,8.0,14.0,12.1,0.0,11.2,0,0,9,49,10068,58,8,94,92,7,0,1,0,1,0
260,20190605,24,320,3.0,3.0,10.0,11.8,11.6,11.6,0,0,10,103,10041,56,8,98,63,7,0,1,0,1,0
260,20190606,1,280,4.0,5.0,11.0,11.1,0.0,10.8,0,0,10,51,10056,57,8,98,63,7,0,1,0,0,0
260,20190606,2,990,3.0,1.0,8.0,11.4,0.0,10.9,0,0,9,32,10049,65,8,97,61,7,0,1,0,0,0
260,20190606,3,230,2.0,4.0,7.0,11.5,0.0,10.9,0,0,0,-1,10061,60,8,96,81,7,0,1,0,0,0
260,20190606,4,230,4.0,4.0,7.0,11.7,0.0,11.0,0,0,8,3,10069,62,8,95,51,7,0,1,0,0,0
260,20190606,5,240,3.0,4.0,8.0,11.9,0.0,11.3,0,5,0,-1,10073,60,8,96,22,7,0,1,0,0,0
260,20190606,6,250,5.0,5.0,9.0,12.7,11.1,11.0,3,40,0,0,10084,70,8,89,2,7,0,0,0,0,0
260,20190606,7,240,4.0,4.0,9.0,13.5,0.0,11.1,2,66,0,0,10092,70,8,85,0,5,0,0,0,0,0
260,20190606,8,270,4.0,5.0,10.0,13.9,0.0,9.9,3,101,0,0,10102,75,6,76,0,5,0,0,0,0,0
260,20190606,9,260,4.0,3.0,8.0,15.0,0.0,9.8,5,140,0,0,10110,75,7,70,0,5,0,0,0,0,0
260,20190606,10,240,3.0,4.0,8.0,16.8,0.0,10.3,4,134,0,0,10116,74,6,65,0,5,0,0,0,0,0
260,20190606,11,250,5.0,4.0,9.0,17.2,0.0,9.8,9,281,0,0,10124,82,6,61,0,5,0,0,0,0,0
260,20190606,12,240,5.0,6.0,10.0,17.8,12.9,9.4,10,338,0,0,10129,80,7,57,0,5,0,0,0,0,0
260,20190606,13,240,4.0,4.0,9.0,18.1,0.0,8.8,9,282,0,0,10134,81,6,54,0,5,0,0,0,0,0
260,20190606,14,250,4.0,4.0,8.0,18.7,0.0,8.6,9,253,0,0,10137,80,8,51,0,5,0,0,0,0,0
260,20190606,15,260,4.0,3.0,9.0,18.2,0.0,7.8,4,172,0,0,10140,81,8,50,0,5,0,0,0,0,0
260,20190606,16,280,3.0,3.0,8.0,18.6,0.0,7.9,10,192,0,0,10137,81,6,49,0,5,0,0,0,0,0
260,20190606,17,260,2.0,2.0,6.0,18.4,0.0,7.9,10,163,0,0,10139,81,7,50,0,5,0,0,0,0,0
260,20190606,18,280,1.0,1.0,5.0,18.3,17.0,7.0,6,66,0,0,10139,82,4,47,0,5,0,0,0,0,0
260,20190606,19,70,1.0,1.0,2.0,16.6,0.0,8.9,10,40,0,0,10141,83,0,60,0,5,0,0,0,0,0
260,20190606,20,70,1.0,1.0,2.0,13.3,0.0,10.4,2,7,0,0,10144,70,0,82,0,5,0,0,0,0,0
260,20190606,21,50,1.0,1.0,1.0,12.5,0.0,11.1,0,0,0,0,10147,65,8,91,0,5,0,0,0,0,0
260,20190606,22,80,1.0,2.0,3.0,13.0,0.0,9.2,0,0,0,0,10146,75,7,78,0,5,0,0,0,0,0
260,20190606,23,70,1.0,1.0,2.0,10.7,0.0,9.7,0,0,0,0,10147,65,1,93,0,5,0,0,0,0,0
260,20190606,24,80,2.0,3.0,4.0,11.2,7.9,8.1,0,0,0,0,10145,70,2,81,0,5,0,0,0,0,0
260,20190607,1,80,2.0,2.0,4.0,11.3,0.0,8.4,0,0,0,0,10140,70,0,82,0,5,0,0,0,0,0
260,20190607,2,100,2.0,2.0,3.0,9.2,0.0,8.3,0,0,0,0,10137,65,6,93,0,5,0,0,0,0,0
260,20190607,3,90,1.0,1.0,2.0,8.7,0.0,8.2,0,0,0,0,10132,61,8,97,0,5,0,0,0,0,0
260,20190607,4,100,2.0,2.0,3.0,9.4,0.0,8.7,0,3,0,0,10129,65,6,95,0,5,0,0,0,0,0
260,20190607,5,100,2.0,3.0,4.0,12.6,0.0,9.9,7,37,0,0,10125,70,8,83,0,5,0,0,0,0,0
260,20190607,6,90,3.0,4.0,6.0,14.2,6.1,10.3,7,69,0,0,10117,75,8,77,0,5,0,0,0,0,0
260,20190607,7,120,4.0,4.0,8.0,16.5,0.0,10.8,8,134,0,0,10113,79,8,68,0,5,0,0,0,0,0
260,20190607,8,120,5.0,7.0,10.0,16.6,0.0,9.6,4,142,0,0,10106,81,8,63,0,5,0,0,0,0,0
260,20190607,9,100,7.0,7.0,11.0,16.9,0.0,9.5,4,174,0,0,10096,81,8,61,0,5,0,0,0,0,0
260,20190607,10,110,7.0,8.0,12.0,18.1,0.0,10.1,2,160,0,0,10086,81,8,59,0,5,0,0,0,0,0
260,20190607,11,110,8.0,7.0,13.0,20.2,0.0,10.3,7,285,0,0,10075,80,7,53,0,5,0,0,0,0,0
260,20190607,12,110,7.0,8.0,13.0,20.9,14.4,10.3,8,298,0,0,10065,79,8,50,0,5,0,0,0,0,0
260,20190607,13,110,7.0,7.0,12.0,21.9,0.0,10.4,9,308,0,0,10057,82,7,48,0,5,0,0,0,0,0
260,20190607,14,120,6.0,6.0,11.0,21.3,0.0,10.8,0,98,0,0,10053,83,8,51,0,5,0,0,0,0,0
260,20190607,15,140,4.0,4.0,9.0,20.6,0.0,12.1,0,29,0,-1,10051,83,8,58,91,7,0,1,0,1,0
260,20190607,16,220,6.0,7.0,17.0,16.1,0.0,13.3,0,26,3,1,10063,70,8,83,81,7,0,1,0,1,0
260,20190607,17,180,5.0,6.0,12.0,16.0,0.0,11.7,0,26,0,-1,10068,75,8,75,81,7,0,1,0,0,0
260,20190607,18,160,5.0,5.0,12.0,14.4,13.7,11.4,0,14,5,9,10066,70,8,82,23,7,0,1,0,0,0
260,20190607,19,170,5.0,6.0,10.0,14.7,0.0,10.2,5,27,0,0,10063,75,8,74,0,5,0,0,0,0,0
260,20190607,20,170,6.0,5.0,12.0,14.0,0.0,9.7,2,11,0,0,10064,75,2,75,0,5,0,0,0,0,0
260,20190607,21,150,4.0,5.0,9.0,14.1,0.0,9.4,0,0,0,0,10066,75,5,73,0,5,0,0,0,0,0
260,20190607,22,160,5.0,4.0,10.0,14.6,0.0,9.3,0,0,0,0,10059,75,7,70,0,5,0,0,0,0,0
260,20190607,23,180,6.0,7.0,14.0,15.1,0.0,9.6,0,0,0,0,10060,80,8,69,0,5,0,0,0,0,0
260,20190607,24,180,8.0,7.0,13.0,15.0,12.4,9.3,0,0,0,0,10060,80,8,68,0,5,0,0,0,0,0
260,20190608,1,190,8.0,8.0,16.0,14.4,0.0,9.2,0,0,0,-1,10061,75,8,70,81,7,0,1,0,0,0
260,20190608,2,190,9.0,12.0,17.0,14.8,0.0,8.0,0,0,0,-1,10065,83,8,63,23,7,0,1,0,0,0
260,20190608,3,190,9.0,9.0,17.0,14.4,0.0,7.8,0,0,0,0,10067,83,8,64,2,7,0,0,0,0,0
260,20190608,4,190,9.0,10.0,16.0,14.2,0.0,7.4,0,1,0,0,10072,83,8,63,0,5,0,0,0,0,0
260,20190608,5,190,9.0,9.0,17.0,12.9,0.0,8.5,0,5,0,-1,10081,73,8,74,51,7,0,1,0,0,0
260,20190608,6,200,8.0,8.0,16.0,13.2,12.4,8.1,0,9,0,-1,10089,75,8,71,23,7,0,1,0,0,0
260,20190608,7,200,9.0,9.0,17.0,12.3,0.0,8.9,0,20,0,0,10100,75,8,79,0,5,0,0,0,0,0
260,20190608,8,190,7.0,6.0,14.0,12.0,0.0,9.7,0,27,0,-1,10106,70,8,85,51,7,0,1,0,0,0
260,20190608,9,200,7.0,8.0,15.0,13.0,0.0,8.9,0,19,4,2,10112,63,8,76,81,7,0,1,0,0,0
260,20190608,10,210,9.0,8.0,20.0,14.2,0.0,9.3,1,54,0,-1,10123,75,8,72,81,7,0,1,0,0,0
260,20190608,11,210,9.0,9.0,17.0,15.1,0.0,9.4,3,150,0,-1,10135,80,7,69,23,7,0,1,0,0,0
260,20190608,12,210,9.0,8.0,17.0,14.1,11.4,11.6,2,105,2,3,10145,70,8,84,51,7,0,1,0,0,0
260,20190608,13,230,7.0,6.0,15.0,13.6,0.0,11.4,1,57,8,61,10149,60,8,86,82,7,0,1,0,0,0
260,20190608,14,220,6.0,7.0,14.0,15.5,0.0,10.9,5,152,2,5,10157,75,6,73,23,7,0,1,0,0,0
260,20190608,15,230,9.0,11.0,19.0,17.5,0.0,8.3,10,225,0,-1,10161,81,5,54,23,7,0,1,0,0,0
260,20190608,16,240,9.0,9.0,17.0,17.5,0.0,7.8,10,197,0,0,10168,79,1,52,0,5,0,0,0,0,0
260,20190608,17,240,9.0,9.0,18.0,17.2,0.0,6.1,10,163,0,0,10174,81,3,47,0,5,0,0,0,0,0
260,20190608,18,220,9.0,8.0,17.0,16.5,12.6,6.3,10,104,0,0,10181,82,0,50,1,7,0,0,0,0,0
260,20190608,19,230,7.0,8.0,15.0,15.7,0.0,6.3,10,41,0,0,10188,81,2,53,0,5,0,0,0,0,0
260,20190608,20,220,5.0,4.0,12.0,14.4,0.0,7.4,3,7,0,0,10196,83,0,62,0,5,0,0,0,0,0
260,20190608,21,220,5.0,5.0,11.0,13.8,0.0,7.1,0,0,0,0,10204,83,0,63,0,5,0,0,0,0,0
260,20190608,22,210,5.0,4.0,9.0,13.1,0.0,7.2,0,0,0,0,10208,80,0,67,0,5,0,0,0,0,0
260,20190608,23,220,5.0,5.0,9.0,12.9,0.0,7.2,0,0,0,0,10212,80,0,68,0,5,0,0,0,0,0
260,20190608,24,220,4.0,4.0,8.0,12.4,11.0,7.4,0,0,0,0,10215,75,0,71,0,5,0,0,0,0,0
260,20190609,1,210,3.0,3.0,7.0,11.4,0.0,7.8,0,0,0,0,10217,75,0,78,0,5,0,0,0,0,0
260,20190609,2,210,3.0,3.0,6.0,10.9,0.0,8.1,0,0,0,0,10220,70,6,83,0,5,0,0,0,0,0
260,20190609,3,200,3.0,3.0,5.0,10.3,0.0,8.3,0,0,0,0,10221,70,0,87,0,5,0,0,0,0,0
260,20190609,4,200,3.0,3.0,6.0,10.3,0.0,8.2,0,5,0,0,10225,70,7,86,0,5,0,0,0,0,0
260,20190609,5,200,3.0,3.0,6.0,11.2,0.0,8.8,7,29,0,0,10229,70,8,85,0,5,0,0,0,0,0
260,20190609,6,200,3.0,2.0,6.0,11.9,8.5,9.6,2,52,0,0,10232,69,8,85,0,5,0,0,0,0,0
260,20190609,7,190,2.0,3.0,5.0,13.4,0.0,10.5,3,100,0,0,10235,68,8,82,0,5,0,0,0,0,0
260,20190609,8,190,2.0,2.0,5.0,14.9,0.0,10.9,6,159,0,0,10235,66,8,76,0,5,0,0,0,0,0
260,20190609,9,190,3.0,3.0,6.0,16.2,0.0,9.4,9,237,0,0,10235,76,7,64,0,5,0,0,0,0,0
260,20190609,10,190,3.0,3.0,6.0,17.6,0.0,9.7,10,296,0,0,10233,78,8,59,0,5,0,0,0,0,0
260,20190609,11,190,3.0,4.0,6.0,17.9,0.0,8.8,10,323,0,0,10230,83,8,55,0,5,0,0,0,0,0
260,20190609,12,220,3.0,2.0,5.0,18.9,12.2,8.5,6,270,0,0,10223,80,7,51,0,5,0,0,0,0,0
260,20190609,13,190,3.0,3.0,6.0,18.7,0.0,8.3,6,240,0,0,10220,81,8,50,0,5,0,0,0,0,0
260,20190609,14,200,2.0,3.0,5.0,19.4,0.0,9.6,3,188,0,0,10215,81,8,52,0,5,0,0,0,0,0
260,20190609,15,190,1.0,1.0,4.0,19.1,0.0,7.6,2,149,0,0,10212,81,8,47,0,5,0,0,0,0,0
260,20190609,16,330,1.0,2.0,4.0,18.4,0.0,7.9,1,78,0,0,10207,82,8,50,0,5,0,0,0,0,0
260,20190609,17,340,2.0,2.0,4.0,17.9,0.0,7.8,0,29,0,0,10204,83,8,51,0,5,0,0,0,0,0
260,20190609,18,340,2.0,3.0,4.0,17.3,16.5,10.2,0,12,0,-1,10203,83,8,63,81,7,0,1,0,0,0
260,20190609,19,20,2.0,2.0,5.0,16.6,0.0,11.1,0,5,0,-1,10202,75,8,70,51,7,0,1,0,0,0
260,20190609,20,30,3.0,3.0,6.0,15.8,0.0,10.9,0,1,0,-1,10198,75,8,72,22,7,0,1,0,0,0
260,20190609,21,30,3.0,3.0,6.0,15.4,0.0,11.0,0,0,0,0,10195,75,8,75,2,7,0,0,0,0,0
260,20190609,22,20,3.0,3.0,6.0,15.0,0.0,11.4,0,0,0,-1,10192,75,8,79,23,7,0,1,0,0,0
260,20190609,23,30,3.0,3.0,6.0,14.8,0.0,11.7,0,0,0,-1,10187,70,8,81,23,7,0,1,0,0,0
260,20190609,24,40,3.0,3.0,5.0,14.4,13.9,11.4,0,0,0,0,10181,70,8,82,2,7,0,0,0,0,0
260,20190610,1,30,3.0,3.0,6.0,14.3,0.0,10.8,0,0,0,-1,10174,75,8,79,81,7,0,1,0,0,0
260,20190610,2,50,4.0,4.0,6.0,14.1,0.0,10.2,0,0,0,-1,10167,75,8,77,23,7,0,1,0,0,0
260,20190610,3,20,4.0,4.0,7.0,14.1,0.0,10.0,0,0,0,0,10159,75,8,76,2,7,0,0,0,0,0
260,20190610,4,30,3.0,3.0,7.0,14.1,0.0,10.0,0,2,0,0,10156,75,8,76,0,5,0,0,0,0,0
260,20190610,5,40,3.0,4.0,7.0,13.8,0.0,10.1,0,17,0,0,10150,75,3,78,0,5,0,0,0,0,0
260,20190610,6,40,4.0,4.0,7.0,16.4,13.0,10.6,8,90,0,0,10148,80,8,68,3,7,0,0,0,0,0
260,20190610,7,40,4.0,6.0,9.0,17.1,0.0,10.7,6,116,0,0,10143,80,6,66,0,5,0,0,0,0,0
260,20190610,8,50,5.0,5.0,9.0,18.4,0.0,11.6,8,162,0,0,10138,81,2,64,0,5,0,0,0,0,0
260,20190610,9,60,5.0,6.0,9.0,19.6,0.0,11.9,10,241,0,0,10134,80,1,61,0,5,0,0,0,0,0
260,20190610,10,60,6.0,6.0,9.0,20.8,0.0,12.9,9,277,0,0,10126,81,7,60,0,5,0,0,0,0,0
260,20190610,11,30,5.0,5.0,9.0,21.0,0.0,13.1,5,251,0,0,10121,81,7,60,0,5,0,0,0,0,0
260,20190610,12,40,5.0,5.0,8.0,21.6,17.0,13.9,7,288,0,0,10112,80,6,61,0,5,0,0,0,0,0
260,20190610,13,80,4.0,4.0,8.0,20.9,0.0,13.3,2,129,0,-1,10108,82,8,61,23,7,0,1,0,0,0
260,20190610,14,60,3.0,3.0,6.0,20.4,0.0,13.3,0,66,0,-1,10104,77,8,63,81,7,0,1,0,0,0
260,20190610,15,990,2.0,1.0,4.0,22.0,0.0,13.6,3,131,0,-1,10099,81,8,59,23,7,0,1,0,0,0
260,20190610,16,280,2.0,1.0,3.0,21.6,0.0,15.0,1,98,0,-1,10095,80,8,66,92,7,0,1,0,1,0
260,20190610,17,280,1.0,2.0,4.0,20.7,0.0,14.3,0,47,0,-1,10091,80,8,66,91,7,0,1,0,1,0
260,20190610,18,40,2.0,2.0,4.0,19.0,18.2,13.1,0,23,0,0,10096,80,8,68,26,7,0,0,0,1,0
260,20190610,19,320,1.0,1.0,4.0,17.9,0.0,14.5,0,10,0,0,10097,75,8,80,0,5,0,0,0,0,0
260,20190610,20,200,2.0,4.0,7.0,18.4,0.0,12.8,0,1,0,-1,10104,80,8,69,81,7,0,1,0,0,0
260,20190610,21,270,4.0,3.0,10.0,15.0,0.0,12.7,0,0,8,6,10101,70,8,86,61,7,0,1,0,0,0
260,20190610,22,230,1.0,1.0,4.0,15.0,0.0,14.0,0,0,0,-1,10102,65,8,94,23,7,0,1,0,0,0
260,20190610,23,240,1.0,2.0,4.0,14.9,0.0,14.1,0,0,0,0,10099,63,8,95,0,5,0,0,0,0,0
260,20190610,24,210,2.0,3.0,4.0,15.4,14.2,14.7,0,0,0,0,10102,58,8,95,10,7,0,0,0,0,0
260,20190611,1,230,2.0,1.0,4.0,15.1,0.0,14.2,0,0,0,0,10102,60,8,94,0,5,0,0,0,0,0
260,20190611,2,220,3.0,3.0,6.0,15.3,0.0,14.2,0,0,0,0,10103,56,8,93,10,7,0,0,0,0,0
260,20190611,3,230,4.0,4.0,7.0,14.3,0.0,13.1,0,0,0,0,10103,59,8,92,10,7,0,0,0,0,0
260,20190611,4,240,4.0,4.0,8.0,13.7,0.0,11.1,0,1,0,0,10103,70,8,84,0,5,0,0,0,0,0
260,20190611,5,230,4.0,4.0,8.0,12.6,0.0,10.7,0,13,0,0,10112,69,8,87,0,5,0,0,0,0,0
260,20190611,6,230,4.0,4.0,7.0,12.4,12.3,10.5,0,13,0,0,10115,70,8,87,0,5,0,0,0,0,0
260,20190611,7,220,3.0,2.0,6.0,12.2,0.0,10.9,0,24,6,1,10119,63,8,91,57,7,0,1,0,0,0
260,20190611,8,220,3.0,3.0,5.0,13.0,0.0,10.8,0,64,0,-1,10118,65,8,86,23,7,0,1,0,0,0
260,20190611,9,230,3.0,4.0,7.0,15.1,0.0,11.0,3,168,0,0,10118,75,8,76,2,7,0,0,0,0,0
260,20190611,10,240,3.0,3.0,6.0,16.8,0.0,10.7,7,245,0,0,10118,79,7,66,0,5,0,0,0,0,0
260,20190611,11,260,3.0,2.0,7.0,18.4,0.0,10.8,4,196,0,0,10122,80,7,61,0,5,0,0,0,0,0
260,20190611,12,240,3.0,3.0,7.0,17.5,12.2,10.0,5,228,0,0,10124,81,8,61,3,7,0,0,0,0,0
260,20190611,13,230,3.0,3.0,7.0,18.6,0.0,10.1,7,272,0,0,10121,82,8,57,0,5,0,0,0,0,0
260,20190611,14,250,3.0,2.0,6.0,18.3,0.0,9.4,5,204,0,0,10123,81,8,56,0,5,0,0,0,0,0
260,20190611,15,220,3.0,4.0,7.0,18.6,0.0,9.0,8,217,0,0,10122,81,6,53,0,5,0,0,0,0,0
260,20190611,16,240,3.0,2.0,6.0,19.2,0.0,8.6,10,226,0,0,10119,83,6,50,0,5,0,0,0,0,0
260,20190611,17,250,2.0,3.0,5.0,19.1,0.0,9.4,9,152,0,0,10120,81,7,53,0,5,0,0,0,0,0
260,20190611,18,320,2.0,2.0,4.0,18.4,18.8,10.1,8,84,0,0,10122,83,8,58,0,5,0,0,0,0,0
260,20190611,19,330,2.0,2.0,5.0,16.9,0.0,10.5,10,40,0,0,10122,80,8,66,0,5,0,0,0,0,0
260,20190611,20,330,2.0,2.0,4.0,15.4,0.0,9.9,3,5,0,0,10126,80,8,69,0,5,0,0,0,0,0
260,20190611,21,360,1.0,2.0,3.0,13.2,0.0,10.4,0,0,0,0,10121,70,8,83,0,5,0,0,0,0,0
260,20190611,22,40,1.0,1.0,3.0,13.0,0.0,10.7,0,0,0,0,10121,70,8,85,0,5,0,0,0,0,0
260,20190611,23,20,1.0,1.0,3.0,13.7,0.0,10.7,0,0,0,0,10116,70,8,82,0,5,0,0,0,0,0
260,20190611,24,30,2.0,2.0,4.0,13.8,9.9,10.8,0,0,0,0,10119,70,8,82,0,5,0,0,0,0,0
260,20190612,1,40,1.0,2.0,3.0,13.5,0.0,11.0,0,0,0,0,10115,70,8,84,0,5,0,0,0,0,0
260,20190612,2,60,1.0,1.0,3.0,13.4,0.0,11.2,0,0,0,0,10112,68,8,87,0,5,0,0,0,0,0
260,20190612,3,50,2.0,1.0,3.0,13.3,0.0,11.3,0,0,0,-1,10108,66,8,87,51,7,0,1,0,0,0
260,20190612,4,40,1.0,1.0,4.0,13.2,0.0,11.7,0,0,5,1,10106,64,8,90,51,7,0,1,0,0,0
260,20190612,5,70,1.0,1.0,3.0,13.3,0.0,11.3,0,7,0,-1,10100,67,8,88,23,7,0,1,0,0,0
260,20190612,6,30,1.0,2.0,3.0,13.6,12.5,11.0,0,16,5,2,10092,64,8,84,81,7,0,1,0,0,0
260,20190612,7,20,3.0,3.0,6.0,16.0,0.0,12.2,1,67,2,1,10085,74,8,78,23,7,0,1,0,0,0
260,20190612,8,10,3.0,3.0,5.0,16.0,0.0,12.0,0,33,0,0,10085,74,8,77,0,5,0,0,0,0,0
260,20190612,9,30,3.0,5.0,7.0,17.3,0.0,12.6,0,58,0,0,10080,73,8,73,2,7,0,0,0,0,0
260,20190612,10,20,4.0,4.0,9.0,17.6,0.0,12.5,0,40,0,-1,10075,74,8,72,23,7,0,1,0,0,0
260,20190612,11,290,3.0,3.0,8.0,14.1,0.0,12.5,0,5,7,65,10075,24,8,89,84,7,0,1,0,1,0
260,20190612,12,330,3.0,4.0,7.0,13.5,13.4,12.8,0,19,10,98,10077,56,8,95,62,7,0,1,0,1,0
260,20190612,13,280,3.0,2.0,6.0,14.1,0.0,13.8,0,29,10,37,10072,56,8,98,62,7,0,1,0,0,0
260,20190612,14,220,4.0,5.0,8.0,13.7,0.0,13.1,0,42,5,10,10076,58,8,96,23,7,0,1,0,0,0
260,20190612,15,210,4.0,4.0,7.0,15.8,0.0,13.8,4,141,0,0,10080,70,7,87,1,7,0,0,0,0,0
260,20190612,16,210,4.0,5.0,8.0,15.2,0.0,13.0,4,114,0,0,10079,70,8,86,0,5,0,0,0,0,0
260,20190612,17,220,4.0,4.0,8.0,16.4,0.0,13.0,5,92,0,0,10082,71,5,80,0,5,0,0,0,0,0
260,20190612,18,230,5.0,4.0,9.0,15.6,13.6,11.8,7,79,0,0,10084,75,1,78,1,7,0,0,0,0,0
260,20190612,19,230,4.0,4.0,8.0,15.3,0.0,11.4,8,41,0,0,10090,75,2,77,0,5,0,0,0,0,0
260,20190612,20,240,2.0,2.0,6.0,13.7,0.0,11.5,3,9,0,0,10092,70,0,86,0,5,0,0,0,0,0
260,20190612,21,190,1.0,1.0,3.0,11.2,0.0,10.7,0,0,0,0,10095,50,0,96,10,7,0,0,0,0,0
260,20190612,22,130,2.0,2.0,2.0,10.4,0.0,10.1,0,0,0,0,10095,34,0,98,10,7,0,0,0,0,0
260,20190612,23,140,2.0,2.0,3.0,10.1,0.0,9.8,0,0,0,0,10093,16,0,98,20,7,1,0,0,0,0
